GERACAO INDIVIDUO VAR_U VAR_V VAR_W VAR_X VAR_Y VAR_Z AVALIACAO
24 171 22,0000 97,0000 1,8000 0,5000 145,0000 4,8000 79,7833
24 172 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
24 173 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
24 174 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
24 175 22,0000 97,0000 1,8000 0,5000 145,0000 4,8000 79,7833
24 176 22,0000 97,0000 1,8000 0,5000 145,0000 4,8000 79,7833
24 177 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
24 178 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
24 179 22,0000 97,0000 1,8000 0,5000 145,0000 4,8000 79,7833
24 180 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
24 181 22,0000 97,0000 2,3000 0,5000 145,0000 4,8000 80,0399
24 182 22,0000 97,0000 5,0000 0,5000 145,0000 4,8000 81,0137
24 183 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
24 184 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
24 185 22,0000 97,0000 1,8000 0,5000 145,0000 4,8000 79,7833
24 186 22,1000 97,0000 1,8000 0,5000 145,0000 4,8000 79,6367
24 187 22,0000 97,0000 1,8000 0,5000 145,0000 4,8000 79,7833
24 188 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
24 189 22,0000 97,0000 5,0000 0,5000 145,0000 4,8000 81,0137
24 190 22,0000 97,0000 2,3000 0,5000 145,0000 4,8000 80,0399
24 191 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
24 192 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
24 193 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
24 194 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
24 195 22,0000 97,0000 5,4000 0,5000 145,0000 4,8000 81,0988
24 196 22,0000 97,0000 2,7000 0,5000 145,0000 4,8000 80,2280
24 197 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
24 198 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
24 199 22,0000 97,0000 2,3000 0,5000 145,0000 4,8000 80,0399
24 200 22,0000 97,0000 5,0000 0,5000 145,0000 4,8000 81,0137
24 201 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
24 202 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
24 203 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
24 204 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
24 205 22,0000 97,0000 2,3000 0,5000 145,0000 4,8000 80,0399
24 206 22,0000 97,0000 5,0000 0,5000 145,0000 4,8000 81,0137
24 207 22,0000 97,0000 5,0000 0,5000 145,0000 4,8000 81,0137
24 208 22,0000 97,0000 2,3000 0,5000 145,0000 4,8000 80,0399
24 209 22,0000 97,0000 2,3000 0,5000 145,0000 4,8000 80,0399
24 210 22,0000 97,0000 5,0000 0,5000 145,0000 4,8000 81,0137
24 211 22,0000 97,0000 1,8000 0,5000 145,0000 4,8000 79,7833
24 212 22,0000 97,0000 1,8000 0,5000 145,0000 4,8000 79,7833
24 213 22,0000 97,0000 1,9000 0,5000 145,0000 4,8000 79,8365
24 214 22,0000 97,0000 5,4000 0,5000 145,0000 4,8000 81,0988
24 215 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
24 216 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
24 217 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
24 218 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
24 219 22,0000 97,0000 2,3000 0,5000 145,0000 4,8000 80,0399
24 220 22,0000 97,0000 5,0000 0,5000 145,0000 4,8000 81,0137
24 221 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
24 222 22,0000 97,0000 1,8000 0,5000 145,0000 4,8000 79,7833
24 223 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
24 224 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
24 225 22,0000 97,0000 2,3000 0,5000 145,0000 4,8000 80,0399
24 226 22,0000 97,0000 5,0000 0,5000 145,0000 4,8000 81,0137
24 227 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
24 228 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
24 229 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
24 230 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
24 231 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
24 232 22,0000 97,0000 1,8000 0,5000 145,0000 4,8000 79,7833
24 233 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
24 234 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
24 235 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
24 236 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
24 237 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
24 238 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
24 239 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
24 240 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
24 241 22,0000 97,0000 1,8000 0,5000 145,0000 4,8000 79,7833
24 242 22,0000 97,0000 1,8000 0,5000 145,0000 4,8000 79,7833
24 243 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
24 244 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
24 245 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
24 246 22,0000 97,0000 1,8000 0,5000 145,0000 4,8000 79,7833
24 247 22,0000 97,0000 2,3000 0,7000 145,0000 4,8000 77,2006
24 248 22,0000 97,0000 5,0000 0,5000 145,0000 4,8000 81,0137
24 249 22,0000 97,0000 1,9000 0,5000 145,0000 4,8000 79,8365
24 250 22,0000 97,0000 5,4000 0,5000 145,0000 4,8000 81,0988
24 251 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
24 252 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
24 253 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
24 254 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
24 255 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
24 256 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
24 257 22,0000 97,0000 1,9000 0,5000 145,0000 4,8000 79,8365
24 258 22,0000 97,0000 5,4000 0,5000 145,0000 4,8000 81,0988
24 259 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
24 260 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
24 261 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
24 262 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
24 263 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
24 264 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
24 265 22,0000 97,0000 2,3000 0,5000 145,0000 4,8000 80,0399
24 266 22,0000 97,0000 5,0000 0,5000 145,0000 4,8000 81,0137
24 267 22,0000 97,0000 5,0000 0,5000 145,0000 4,8000 81,0137
24 268 22,0000 97,0000 2,3000 0,5000 145,0000 4,8000 80,0399
24 269 22,0000 97,0000 2,3000 0,5000 145,0000 4,8000 80,0399
24 270 22,0000 97,0000 5,0000 0,5000 145,0000 4,8000 81,0137
24 271 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
24 272 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
24 273 22,0000 97,0000 1,9000 0,5000 145,0000 4,8000 79,8365
24 274 22,0000 97,0000 5,4000 0,5000 145,0000 4,8000 81,0988
24 275 22,0000 97,0000 1,8000 0,5000 145,0000 4,8000 79,7833
24 276 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
24 277 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
24 278 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
24 279 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
24 280 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
24 281 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
24 282 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
24 283 22,0000 97,0000 1,8000 0,5000 145,0000 4,8000 79,7833
24 284 22,0000 97,0000 1,8000 0,5000 145,0000 4,8000 79,7833
24 285 22,0000 97,0000 5,4000 0,5000 145,0000 4,8000 81,0988
24 286 22,0000 97,0000 1,9000 0,5000 145,0000 4,8000 79,8365
24 287 25,2000 97,0000 5,0000 0,5000 145,0000 4,8000 76,5779
24 288 22,0000 97,0000 2,3000 0,5000 145,0000 4,8000 80,0399
24 289 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
24 290 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
24 291 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
24 292 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
24 293 22,0000 97,0000 5,4000 0,5000 145,0000 4,8000 81,0988
24 294 22,0000 97,0000 1,9000 0,5000 145,0000 4,8000 79,8365
24 295 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
24 296 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
24 297 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
24 298 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
24 299 22,0000 97,0000 1,8000 0,5000 145,0000 4,8000 79,7833
24 300 22,0000 97,0000 1,8000 0,5000 145,0000 4,8000 79,7833
24 301 22,0000 97,0000 1,8000 0,5000 145,0000 4,8000 79,7833
24 302 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
24 303 22,0000 97,0000 2,3000 0,5000 145,0000 4,8000 80,0399
24 304 22,0000 97,0000 5,0000 0,5000 145,0000 4,8000 81,0137
24 305 22,0000 97,0000 1,8000 0,5000 145,0000 4,8000 79,7833
24 306 22,0000 97,0000 1,8000 0,5000 145,0000 4,8000 79,7833
24 307 22,0000 97,0000 5,4000 0,5000 145,0000 4,8000 81,0988
24 308 22,0000 97,0000 1,9000 0,5000 145,0000 4,8000 79,8365
24 309 22,0000 97,0000 1,8000 0,5000 145,0000 4,8000 79,7833
24 310 22,0000 97,0000 1,8000 0,5000 145,0000 4,8000 79,7833
24 311 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
24 312 47,6000 97,0000 5,5000 0,5000 145,0000 4,8000 43,0380
24 313 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
24 314 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
24 315 22,0000 97,0000 1,8000 0,5000 145,0000 4,8000 79,7833
24 316 22,0000 97,0000 1,8000 0,5000 145,0000 4,8000 79,7833
24 317 22,0000 97,0000 5,0000 0,5000 145,0000 4,8000 81,0137
24 318 22,0000 97,0000 2,3000 0,5000 145,0000 4,8000 80,0399
24 319 22,0000 97,0000 5,0000 0,5000 145,0000 4,8000 81,0137
24 320 22,0000 97,0000 2,3000 0,5000 145,0000 4,8000 80,0399
24 321 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
24 322 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
24 323 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
24 324 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
24 325 22,0000 97,0000 2,3000 0,5000 145,0000 4,8000 80,0399
24 326 22,0000 97,0000 5,0000 0,5000 145,0000 4,8000 81,0137
24 327 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
24 328 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
24 329 22,0000 97,0000 1,8000 0,5000 145,0000 4,8000 79,7833
24 330 22,0000 97,0000 1,8000 0,5000 145,0000 4,8000 79,7833
24 331 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
24 332 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
24 333 22,0000 97,0000 2,3000 0,5000 145,0000 4,8000 80,0399
24 334 22,0000 97,0000 5,0000 0,5000 145,0000 4,8000 81,0137
24 335 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
24 336 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
24 337 22,0000 97,0000 1,8000 0,5000 145,0000 4,8000 79,7833
24 338 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
24 339 22,0000 97,0000 5,0000 0,5000 145,0000 4,8000 81,0137
24 340 22,0000 97,0000 2,3000 0,5000 145,0000 4,8000 80,0399
24 341 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
24 342 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
24 343 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
24 344 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
24 345 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
24 346 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
24 347 22,0000 97,0000 1,8000 0,5000 145,0000 4,8000 79,7833
24 348 22,0000 97,0000 1,8000 0,5000 145,0000 4,8000 79,7833
24 349 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
24 350 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
24 351 22,0000 97,0000 5,4000 0,5000 145,0000 4,8000 81,0988
24 352 22,0000 97,0000 1,9000 0,5000 145,0000 4,8000 79,8365
24 353 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
24 354 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
24 355 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
24 356 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
24 357 22,0000 97,0000 5,4000 0,5000 145,0000 4,8000 81,0988
24 358 22,0000 97,0000 1,9000 0,5000 145,0000 4,8000 79,8365
24 359 22,0000 97,0000 1,8000 0,5000 145,0000 4,8000 79,7833
24 360 22,0000 97,0000 1,8000 0,5000 145,0000 4,8000 79,7833
24 361 22,0000 97,0000 1,8000 0,5000 145,0000 4,8000 79,7833
24 362 22,0000 97,0000 1,8000 0,5000 145,0000 4,8000 79,7833
24 363 22,0000 97,0000 5,4000 0,5000 145,0000 4,8000 81,0988
24 364 22,0000 97,0000 1,9000 0,5000 145,0000 4,8000 79,8365
24 365 22,0000 97,0000 1,8000 0,5000 145,0000 4,8000 79,7833
24 366 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
24 367 22,0000 97,0000 2,3000 0,5000 145,0000 4,8000 80,0399
24 368 22,0000 97,0000 5,0000 0,5000 145,0000 4,8000 81,0137
24 369 22,0000 97,0000 1,8000 0,5000 145,0000 4,8000 79,7833
24 370 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
24 371 22,0000 97,0000 1,9000 0,5000 145,0000 4,8000 79,8365
24 372 22,0000 97,0000 5,4000 0,5000 145,0000 4,8000 81,0988
24 373 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
24 374 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
24 375 22,0000 97,0000 5,0000 0,5000 145,0000 4,8000 81,0137
24 376 22,0000 97,0000 2,3000 0,5000 145,0000 4,8000 80,0399
24 377 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
24 378 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
24 379 22,0000 97,0000 2,3000 0,5000 145,0000 4,8000 80,0399
24 380 22,0000 97,0000 5,0000 0,5000 145,0000 4,8000 81,0137
24 381 22,0000 97,0000 1,8000 0,5000 145,0000 4,8000 79,7833
24 382 22,0000 97,0000 1,8000 0,5000 145,0000 4,8000 79,7833
24 383 22,0000 97,0000 1,8000 0,5000 145,0000 4,8000 79,7833
24 384 22,0000 97,0000 1,8000 0,5000 145,0000 4,8000 79,7833
24 385 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
24 386 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
24 387 22,0000 97,0000 2,3000 0,5000 145,0000 4,8000 80,0399
24 388 22,0000 97,0000 5,0000 0,5000 145,0000 4,8000 81,0137
24 389 22,0000 97,0000 1,9000 0,5000 145,0000 4,8000 79,8365
24 390 22,0000 97,0000 5,4000 0,5000 145,0000 4,8000 81,0988
24 391 22,0000 97,0000 5,0000 0,5000 145,0000 4,8000 81,0137
24 392 22,0000 97,0000 2,3000 0,5000 145,0000 4,8000 80,0399
24 393 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
24 394 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
24 395 22,0000 97,0000 5,0000 0,5000 145,0000 4,8000 81,0137
24 396 22,0000 97,0000 2,3000 0,5000 145,0000 4,8000 80,0399
24 397 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
24 398 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
24 399 22,0000 97,0000 5,0000 0,5000 145,0000 4,8000 81,0137
24 400 22,0000 97,0000 2,3000 0,5000 145,0000 4,8000 80,0399
25 1 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
25 2 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
25 3 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
25 4 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
25 5 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
25 6 22,0000 97,0000 2,3000 0,5000 145,0000 4,8000 80,0399
25 7 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
25 8 22,0000 97,0000 2,3000 0,5000 145,0000 4,8000 80,0399
25 9 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
25 10 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
25 11 22,0000 97,0000 2,3000 0,5000 145,0000 4,8000 80,0399
25 12 22,0000 97,0000 2,3000 0,5000 145,0000 4,8000 80,0399
25 13 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
25 14 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
25 15 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
25 16 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
25 17 22,0000 97,0000 2,3000 0,5000 145,0000 4,8000 80,0399
25 18 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
25 19 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
25 20 22,0000 97,0000 2,3000 0,5000 145,0000 4,8000 80,0399
25 21 22,0000 97,0000 2,3000 0,5000 145,0000 4,8000 80,0399
25 22 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
25 23 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
25 24 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
25 25 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
25 26 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
25 27 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
25 28 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
25 29 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
25 30 22,0000 97,0000 2,3000 0,5000 145,0000 4,8000 80,0399
25 31 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
25 32 22,0000 97,0000 2,3000 0,5000 145,0000 4,8000 80,0399
25 33 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
25 34 22,0000 97,0000 2,3000 0,5000 145,0000 4,8000 80,0399
25 35 22,0000 97,0000 2,3000 0,5000 145,0000 4,8000 80,0399
25 36 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
25 37 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
25 38 22,0000 97,0000 2,3000 0,5000 145,0000 4,8000 80,0399
25 39 22,0000 97,0000 2,3000 0,5000 145,0000 4,8000 80,0399
25 40 22,0000 97,0000 2,3000 0,5000 145,0000 4,8000 80,0399
25 41 22,0000 97,0000 2,3000 0,5000 145,0000 4,8000 80,0399
25 42 22,0000 97,0000 2,3000 0,5000 145,0000 4,8000 80,0399
25 43 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
25 44 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
25 45 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
25 46 22,0000 97,0000 2,3000 0,5000 145,0000 4,8000 80,0399
25 47 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
25 48 22,0000 97,0000 2,3000 0,5000 145,0000 4,8000 80,0399
25 49 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
25 50 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
25 51 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
25 52 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
25 53 22,0000 97,0000 2,3000 0,5000 145,0000 4,8000 80,0399
25 54 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
25 55 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
25 56 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
25 57 22,0000 97,0000 2,3000 0,5000 145,0000 4,8000 80,0399
25 58 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
25 59 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
25 60 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
25 61 22,0000 97,0000 2,3000 0,5000 145,0000 4,8000 80,0399
25 62 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
25 63 22,0000 97,0000 2,3000 0,5000 145,0000 4,8000 80,0399
25 64 22,0000 97,0000 2,3000 0,5000 145,0000 4,8000 80,0399
25 65 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
25 66 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
25 67 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
25 68 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
25 69 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
25 70 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
25 71 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
25 72 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
25 73 22,0000 97,0000 2,3000 0,5000 145,0000 4,8000 80,0399
25 74 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
25 75 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
25 76 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
25 77 22,0000 97,0000 2,3000 0,5000 145,0000 4,8000 80,0399
25 78 22,0000 97,0000 2,3000 0,5000 145,0000 4,8000 80,0399
25 79 22,0000 97,0000 5,0000 0,5000 145,0000 4,8000 81,0137
25 80 22,0000 97,0000 2,3000 0,5000 145,0000 4,8000 80,0399
25 81 22,0000 97,0000 2,3000 0,5000 145,0000 4,8000 80,0399
25 82 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
25 83 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
25 84 22,0000 97,0000 2,3000 0,5000 145,0000 4,8000 80,0399
25 85 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
25 86 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
25 87 22,0000 97,0000 2,3000 0,5000 145,0000 4,8000 80,0399
25 88 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
25 89 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
25 90 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
25 91 22,0000 97,0000 2,3000 0,5000 145,0000 4,8000 80,0399
25 92 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
25 93 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
25 94 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
25 95 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
25 96 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
25 97 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
25 98 22,0000 97,0000 2,3000 0,5000 145,0000 4,8000 80,0399
25 99 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
25 100 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
25 101 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
25 102 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
25 103 22,0000 97,0000 2,3000 0,5000 145,0000 4,8000 80,0399
25 104 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
25 105 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
25 106 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
25 107 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
25 108 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
25 109 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
25 110 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
25 111 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
25 112 22,0000 97,0000 2,3000 0,5000 145,0000 4,8000 80,0399
25 113 22,0000 97,0000 2,3000 0,5000 145,0000 4,8000 80,0399
25 114 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
25 115 22,0000 97,0000 2,3000 0,5000 145,0000 4,8000 80,0399
25 116 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
25 117 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
25 118 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
25 119 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
25 120 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
25 121 22,0000 97,0000 2,3000 0,5000 145,0000 4,8000 80,0399
25 122 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
25 123 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
25 124 22,0000 97,0000 2,3000 0,5000 145,0000 4,8000 80,0399
25 125 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
25 126 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
25 127 22,0000 97,0000 5,5000 0,5000 145,0000 4,8000 81,1177
